,all_businesses,food,nightlife,shopping,fitness,selfcare,auto,home,health,geoid,population_total,population_total_male,population_total_female,population_total_under_18,population_total_18_to_65,population_total_65_and_over,population_male_under_18,population_female_under_18,population_male_18_to_64,population_female_18_to_64,population_male_65_and_over,population_female_65_and_over,population_total_white,population_total_non_white,median_income,area_mi2,population_density,food_predicted,food_error,auto_predicted,auto_error,nightlife_predicted,nightlife_error,shopping_predicted,shopping_error,fitness_predicted,fitness_error,selfcare_predicted,selfcare_error,home_predicted,home_error,health_predicted,health_error,geographic_area_name
1784,44,26,8,5,0,3,5,1,8,39035113101,575,260,315,32,313,230,22,10,156,157,82,148,94,522,11345,0.687132498,836.8109522999999,10.394,-15.606,1.944,-3.056,12.402000000000001,4.402,10.382,5.382000000000001,3.645,3.645,4.007,1.0070000000000001,2.115,1.115,1.348,-6.652,"Census Tract 1131.01, Cuyahoga County, Ohio"
1785,1,0,1,0,0,1,1,0,0,39035113500,923,401,522,189,541,193,64,125,223,318,114,79,6,943,17250,0.19027886600000002,4850.775183,2.8280000000000003,2.8280000000000003,1.435,0.435,-0.29600000000000004,-1.296,-0.075,-0.075,0.057,0.057,-0.578,-1.578,-0.044000000000000004,-0.044000000000000004,-0.185,-0.185,"Census Tract 1135, Cuyahoga County, Ohio"
1786,9,8,0,0,0,0,0,0,1,39035113801,1651,630,1021,596,865,190,221,375,318,547,91,99,67,1584,15634,0.571828494,2887.229332,1.537,-6.462999999999999,1.7,1.7,2.622,2.622,2.728,2.728,-0.281,-0.281,-0.847,-0.847,-1.225,-1.225,-0.373,-1.3730000000000002,"Census Tract 1138.01, Cuyahoga County, Ohio"
1787,2,2,0,0,0,0,0,0,0,39035114501,883,434,449,309,386,188,123,186,220,166,91,97,39,845,15323,1.213851904,727.436351,1.239,-0.7609999999999999,2.024,2.024,1.4580000000000002,1.4580000000000002,-0.094,-0.094,-0.045,-0.045,-1.185,-1.185,-1.2890000000000001,-1.2890000000000001,-1.1640000000000001,-1.1640000000000001,"Census Tract 1145.01, Cuyahoga County, Ohio"
1788,1,1,0,0,0,0,0,0,0,39035114700,542,165,377,223,302,17,66,157,89,213,10,7,0,550,9622,0.269350657,2012.2468059999999,1.004,0.004,2.271,2.271,0.643,0.643,-0.313,-0.313,-0.312,-0.312,-1.463,-1.463,-1.337,-1.337,-1.073,-1.073,"Census Tract 1147, Cuyahoga County, Ohio"
1789,3,3,0,0,0,0,0,0,0,39035114900,1643,799,844,436,1074,133,206,230,519,555,74,59,564,1124,14669,0.351006245,4680.8284060000005,1.9780000000000002,-1.022,1.8,1.8,1.1840000000000002,1.1840000000000002,0.767,0.767,-0.615,-0.615,-1.226,-1.226,-0.9790000000000001,-0.9790000000000001,-0.49700000000000005,-0.49700000000000005,"Census Tract 1149, Cuyahoga County, Ohio"
1790,4,3,1,0,0,0,0,0,0,39035115200,1086,586,500,375,662,49,238,137,328,334,20,29,326,790,15789,0.131316047,8270.124072,2.878,-0.122,1.6269999999999998,1.6269999999999998,1.301,0.301,0.757,0.757,-0.516,-0.516,-0.24600000000000002,-0.24600000000000002,-1.033,-1.033,-0.997,-0.997,"Census Tract 1152, Cuyahoga County, Ohio"
1791,4,1,0,0,0,0,0,1,1,39035115300,876,466,410,316,517,43,172,144,263,254,31,12,197,769,14205,0.42440774,2064.052838,0.9590000000000001,-0.040999999999999995,2.38,2.38,0.264,0.264,-0.267,-0.267,0.075,0.075,-0.7190000000000001,-0.7190000000000001,-0.708,-1.7080000000000002,-0.652,-1.652,"Census Tract 1153, Cuyahoga County, Ohio"
1792,1,0,0,1,1,0,0,0,0,39035115400,1872,957,915,270,1366,236,104,166,799,567,54,182,678,1269,12343,0.271874993,6885.517412,5.343999999999999,5.343999999999999,2.2969999999999997,2.2969999999999997,-0.741,-0.741,-1.58,-2.58,-0.715,-1.715,-0.414,-0.414,0.32,0.32,-0.062,-0.062,"Census Tract 1154, Cuyahoga County, Ohio"
1793,6,4,2,0,1,0,1,0,0,39035115700,1379,714,665,298,917,164,175,123,467,450,72,92,667,747,15319,0.34159616299999995,4036.930594,5.382999999999999,1.383,2.023,1.023,1.831,-0.16899999999999998,0.9570000000000001,0.9570000000000001,-0.016,-1.016,-0.073,-0.073,0.301,0.301,-0.711,-0.711,"Census Tract 1157, Cuyahoga County, Ohio"
1794,8,2,1,1,0,0,2,2,0,39035115800,3594,1626,1968,1287,2071,236,505,782,1003,1068,118,118,1723,1923,24866,0.5772493679999999,6226.078708,3.6180000000000003,1.618,1.824,-0.17600000000000002,-0.621,-1.621,0.742,-0.258,0.39899999999999997,0.39899999999999997,0.316,0.316,0.825,-1.175,-0.905,-0.905,"Census Tract 1158, Cuyahoga County, Ohio"
1795,1,0,0,0,0,0,0,1,0,39035115900,3523,1321,2202,883,2251,389,369,514,874,1377,78,311,1243,2493,22749,0.491915,7161.806417,5.517,5.517,1.4069999999999998,1.4069999999999998,-3.043,-3.043,0.23,0.23,-0.473,-0.473,0.8170000000000001,0.8170000000000001,-0.627,-1.6269999999999998,-0.29600000000000004,-0.29600000000000004,"Census Tract 1159, Cuyahoga County, Ohio"
1796,3,0,1,1,0,0,1,2,0,39035116100,826,313,513,306,400,120,120,186,163,237,30,90,18,811,15450,0.11936657099999999,6919.860326999999,2.569,2.569,2.583,1.5830000000000002,-0.884,-1.8840000000000001,0.42100000000000004,-0.579,-0.365,-0.365,-0.332,-0.332,-0.267,-2.267,-1.094,-1.094,"Census Tract 1161, Cuyahoga County, Ohio"
1797,3,2,0,0,0,0,0,1,0,39035116200,805,381,424,96,551,158,83,13,258,293,40,118,20,809,19571,0.182065315,4421.490178,2.7239999999999998,0.7240000000000001,1.768,1.768,-0.09300000000000001,-0.09300000000000001,0.141,0.141,-0.134,-0.134,-0.637,-0.637,-0.578,-1.578,-0.129,-0.129,"Census Tract 1162, Cuyahoga County, Ohio"
1798,1,1,0,1,0,0,0,0,0,39035116400,2655,1244,1411,812,1463,380,331,481,756,707,157,223,55,2685,13974,0.324388748,8184.624212999999,2.779,1.7790000000000001,1.7630000000000001,1.7630000000000001,0.149,0.149,-0.491,-1.4909999999999999,-0.956,-0.956,-0.5579999999999999,-0.5579999999999999,-0.48200000000000004,-0.48200000000000004,-0.606,-0.606,"Census Tract 1164, Cuyahoga County, Ohio"
1799,4,2,0,0,0,0,0,1,0,39035116500,1926,1024,902,353,1133,440,211,142,626,507,187,253,2,1950,14753,0.312097572,6171.147021,3.685,1.685,2.263,2.263,-0.12300000000000001,-0.12300000000000001,-0.521,-0.521,-0.308,-0.308,-0.934,-0.934,-0.562,-1.5619999999999998,-0.386,-0.386,"Census Tract 1165, Cuyahoga County, Ohio"
1800,2,2,1,0,0,0,0,0,0,39035116700,1628,772,856,443,944,241,249,194,404,540,119,122,8,1785,14684,0.412577184,3945.928337,3.0239999999999996,1.024,1.75,1.75,0.415,-0.585,0.022000000000000002,0.022000000000000002,-0.017,-0.017,-0.934,-0.934,-0.7909999999999999,-0.7909999999999999,-0.38,-0.38,"Census Tract 1167, Cuyahoga County, Ohio"
1801,3,3,1,0,0,0,0,0,0,39035116800,2136,799,1337,495,1344,297,218,277,503,841,78,219,84,2149,13493,0.317266707,6732.505964,4.865,1.865,1.56,1.56,-0.17,-1.17,0.95,0.95,-0.684,-0.684,-0.066,-0.066,-1.122,-1.122,-0.611,-0.611,"Census Tract 1168, Cuyahoga County, Ohio"
1802,1,1,0,0,0,0,0,0,0,39035116900,1230,553,677,212,794,224,187,25,278,516,88,136,29,1201,13042,0.273221331,4501.8446890000005,3.365,2.365,1.942,1.942,-1.207,-1.207,-0.033,-0.033,-0.349,-0.349,-0.898,-0.898,-1.115,-1.115,-0.494,-0.494,"Census Tract 1169, Cuyahoga County, Ohio"
1803,5,5,1,1,0,0,1,0,0,39035117101,2184,1056,1128,567,1355,262,349,218,568,787,139,123,365,1881,20385,0.36486769799999996,5985.731297,4.163,-0.8370000000000001,1.317,0.317,1.4869999999999999,0.48700000000000004,1.335,0.335,-0.331,-0.331,0.28600000000000003,0.28600000000000003,0.467,0.467,-0.779,-0.779,"Census Tract 1171.01, Cuyahoga County, Ohio"
1804,1,1,0,0,0,0,0,0,0,39035117102,1332,686,646,329,816,187,178,151,465,351,43,144,18,1314,15365,0.38703614,3441.5390799999996,2.9419999999999997,1.942,1.9609999999999999,1.9609999999999999,-0.307,-0.307,-0.542,-0.542,-0.134,-0.134,-1.147,-1.147,-1.133,-1.133,-0.47200000000000003,-0.47200000000000003,"Census Tract 1171.02, Cuyahoga County, Ohio"
1805,5,4,0,0,1,0,0,0,0,39035117201,2971,1351,1620,218,1735,1018,40,178,919,816,392,626,614,2357,11338,0.318966715,9314.451503,6.767,2.767,1.757,1.757,-0.28300000000000003,-0.28300000000000003,-0.299,-0.299,-0.682,-1.682,-0.024,-0.024,0.18100000000000002,0.18100000000000002,0.767,0.767,"Census Tract 1172.01, Cuyahoga County, Ohio"
1806,24,9,8,8,0,1,3,2,0,39035117202,1697,599,1098,370,1167,160,75,295,453,714,71,89,270,1481,22132,0.642504108,2641.22825,12.18,3.18,2.23,-0.77,3.641,-4.359,4.037,-3.963,1.79,1.79,1.534,0.534,1.0190000000000001,-0.981,-1.679,-1.679,"Census Tract 1172.02, Cuyahoga County, Ohio"
1807,2,2,1,0,0,0,0,0,0,39035117300,2585,1276,1309,698,1520,367,407,291,716,804,153,214,270,2445,15833,0.53779243,4806.687218,3.5839999999999996,1.584,1.507,1.507,-0.248,-1.248,0.502,0.502,0.019,0.019,-0.899,-0.899,-0.693,-0.693,-0.35700000000000004,-0.35700000000000004,"Census Tract 1173, Cuyahoga County, Ohio"
1808,1,1,0,1,0,0,0,0,0,39035117400,1506,642,864,395,973,138,166,229,435,538,41,97,195,1331,13345,0.288929898,5212.337011,3.0789999999999997,2.079,1.89,1.89,-0.529,-0.529,-0.659,-1.659,-0.598,-0.598,-0.773,-0.773,-0.813,-0.813,-0.872,-0.872,"Census Tract 1174, Cuyahoga County, Ohio"
1809,4,3,1,0,0,0,1,0,0,39035117500,2688,1080,1608,620,1802,266,284,336,667,1135,129,137,437,2310,16257,0.485958988,5531.330973,5.082,2.082,1.3880000000000001,0.38799999999999996,-0.914,-1.9140000000000001,0.295,0.295,-0.256,-0.256,-0.46299999999999997,-0.46299999999999997,0.17,0.17,-0.687,-0.687,"Census Tract 1175, Cuyahoga County, Ohio"
1810,7,6,4,0,1,0,1,0,0,39035117600,3418,1863,1555,798,2299,321,504,294,1186,1113,173,148,837,2717,25234,0.660423881,5175.463967000001,8.52,2.52,0.769,-0.231,1.92,-2.08,0.937,0.937,0.071,-0.929,0.9059999999999999,0.9059999999999999,1.235,1.235,-1.246,-1.246,"Census Tract 1176, Cuyahoga County, Ohio"
1811,24,12,7,1,0,2,5,1,1,39035117700,5353,2832,2521,1008,3417,928,502,506,1876,1541,454,474,2290,3289,25906,0.726832294,7364.835111,13.239,1.239,0.39399999999999996,-4.606,3.366,-3.634,3.517,2.517,1.444,1.444,2.496,0.496,3.6839999999999997,2.6839999999999997,-0.303,-1.3030000000000002,"Census Tract 1177, Cuyahoga County, Ohio"
1812,6,2,1,1,1,0,0,2,0,39035117800,2229,1068,1161,585,1428,216,370,215,612,816,86,130,369,1913,19292,0.87974651,2533.684392,4.662,2.662,2.8939999999999997,2.8939999999999997,0.016,-0.9840000000000001,1.474,0.474,0.252,-0.748,-0.32799999999999996,-0.32799999999999996,-0.43,-2.43,-0.609,-0.609,"Census Tract 1178, Cuyahoga County, Ohio"
1813,5,2,0,1,0,1,1,0,0,39035117900,2435,1086,1349,699,1399,337,212,487,749,650,125,212,66,2463,15551,0.459931841,5294.262720000001,2.8110000000000004,0.8109999999999999,1.8,0.8,0.945,0.945,-0.018000000000000002,-1.018,-0.043,-0.043,-0.8,-1.8,0.306,0.306,0.449,0.449,"Census Tract 1179, Cuyahoga County, Ohio"
1814,1,0,0,0,0,0,0,0,0,39035118200,1796,875,921,430,1068,298,261,169,498,570,116,182,23,1805,18032,0.244049383,7359.166324,3.301,3.301,1.459,1.459,-1.182,-1.182,-0.42,-0.42,-0.595,-0.595,-0.413,-0.413,-0.56,-0.56,-0.479,-0.479,"Census Tract 1182, Cuyahoga County, Ohio"
1815,1,1,1,0,0,0,0,0,0,39035118500,892,346,546,243,535,114,131,112,186,349,29,85,45,847,18021,0.134853515,6614.584731,2.9989999999999997,1.999,1.5490000000000002,1.5490000000000002,0.091,-0.909,0.456,0.456,-0.6709999999999999,-0.6709999999999999,-0.249,-0.249,-1.183,-1.183,-0.915,-0.915,"Census Tract 1185, Cuyahoga County, Ohio"
1816,1,1,0,0,0,0,0,0,0,39035118602,1906,876,1030,440,1136,330,286,154,462,674,128,202,100,1900,10977,0.167968725,11347.350540000001,3.668,2.668,1.5959999999999999,1.5959999999999999,-1.046,-1.046,-0.006,-0.006,-1.127,-1.127,-0.447,-0.447,-0.48700000000000004,-0.48700000000000004,-0.017,-0.017,"Census Tract 1186.02, Cuyahoga County, Ohio"
1817,61,35,23,4,6,5,2,3,2,39035118700,4094,2164,1930,77,3787,230,15,62,2036,1751,113,117,2578,1700,5161,0.506054833,8090.032413,38.834,3.8339999999999996,3.932,1.932,18.477,-4.523,10.041,6.041,3.6010000000000004,-2.399,6.414,1.4140000000000001,3.486,0.486,1.565,-0.435,"Census Tract 1187, Cuyahoga County, Ohio"
1818,89,63,32,14,3,8,1,3,0,39035118800,2708,1375,1333,136,2167,405,81,55,1183,984,111,294,1738,1034,13082,0.443265355,6109.207425,42.618,-20.382,2.3890000000000002,1.389,35.406,3.406,22.563000000000002,8.562999999999999,4.711,1.7109999999999999,8.652000000000001,0.652,-1.382,-4.382,0.958,0.958,"Census Tract 1188, Cuyahoga County, Ohio"
1819,9,6,0,1,0,0,0,1,0,39035118900,1403,651,752,305,942,156,118,187,501,441,32,124,232,1190,21618,0.333319291,4209.177323,3.295,-2.705,1.632,1.632,2.373,2.373,0.556,-0.444,0.213,0.213,-0.019,-0.019,-0.258,-1.258,0.065,0.065,"Census Tract 1189, Cuyahoga County, Ohio"
1820,16,5,1,1,2,1,0,1,5,39035119100,146,114,32,0,125,21,0,0,108,17,6,15,71,75,14306,0.302014128,483.42109389999996,3.83,-1.17,3.2969999999999997,3.2969999999999997,3.259,2.259,0.9440000000000001,-0.055999999999999994,1.194,-0.8059999999999999,1.296,0.29600000000000004,0.26899999999999996,-0.731,0.44299999999999995,-4.5569999999999995,"Census Tract 1191, Cuyahoga County, Ohio"
1821,1,1,0,0,0,0,0,0,0,39035119300,3731,1585,2146,1245,2011,475,604,641,784,1227,197,278,113,3708,15629,0.450490485,8282.083915000001,3.085,2.085,1.541,1.541,-1.344,-1.344,0.469,0.469,-0.7390000000000001,-0.7390000000000001,-0.496,-0.496,-0.701,-0.701,-0.473,-0.473,"Census Tract 1193, Cuyahoga County, Ohio"
1822,9,4,2,1,0,1,2,2,1,39035119401,1971,986,985,298,1301,372,196,102,669,632,121,251,358,1667,22518,0.266633656,7392.165064,7.0760000000000005,3.076,1.7269999999999999,-0.273,-0.483,-2.483,1.63,0.63,0.139,0.139,0.867,-0.133,1.125,-0.875,0.573,-0.42700000000000005,"Census Tract 1194.01, Cuyahoga County, Ohio"
1823,6,5,0,0,0,0,0,0,1,39035119402,1821,879,942,507,1088,226,239,268,528,560,112,114,33,1795,18054,0.16305403,11168.07721,2.714,-2.286,0.958,0.958,2.137,2.137,-0.28,-0.28,-0.767,-0.767,0.6990000000000001,0.6990000000000001,0.20600000000000002,0.20600000000000002,-0.774,-1.774,"Census Tract 1194.02, Cuyahoga County, Ohio"
1824,23,13,4,6,1,1,1,3,1,39035119501,2351,1259,1092,275,1479,597,179,96,771,708,309,288,898,1461,28071,0.19099663,12309.11773,10.839,-2.161,2.352,1.3519999999999999,5.954,1.954,3.755,-2.245,0.47100000000000003,-0.529,3.08,2.08,2.141,-0.8590000000000001,0.013000000000000001,-0.987,"Census Tract 1195.01, Cuyahoga County, Ohio"
1825,25,16,8,5,1,2,4,1,0,39035119502,1867,930,937,174,1278,415,78,96,642,636,210,205,330,1581,19840,0.13331721400000002,14004.193000000001,12.855,-3.145,1.139,-2.861,8.607000000000001,0.607,6.33,1.33,0.46299999999999997,-0.537,3.35,1.35,3.5610000000000004,2.5610000000000004,-0.151,-0.151,"Census Tract 1195.02, Cuyahoga County, Ohio"
1826,2,1,0,0,0,1,0,0,0,39035119600,1454,640,814,212,879,363,72,140,426,453,142,221,47,1407,20289,0.476975163,3048.376758,3.0780000000000003,2.0780000000000003,1.307,1.307,-0.29,-0.29,-0.642,-0.642,-0.109,-0.109,-0.515,-1.515,-0.462,-0.462,0.501,0.501,"Census Tract 1196, Cuyahoga County, Ohio"
1827,1,1,0,0,0,0,0,0,0,39035119702,1642,657,985,445,960,237,137,308,462,498,58,179,16,1626,18643,0.20448433600000002,8029.954905,3.175,2.175,1.05,1.05,-0.44799999999999995,-0.44799999999999995,-0.516,-0.516,-0.66,-0.66,-0.32,-0.32,-0.5479999999999999,-0.5479999999999999,-0.049,-0.049,"Census Tract 1197.02, Cuyahoga County, Ohio"
1828,2,2,2,0,0,0,0,0,0,39035119800,2628,1243,1385,507,1614,507,224,283,820,794,199,308,3,2625,19503,0.389435765,6748.224583,6.56,4.56,0.9109999999999999,0.9109999999999999,-0.655,-2.655,-0.43700000000000006,-0.43700000000000006,-0.6,-0.6,0.10800000000000001,0.10800000000000001,-0.34299999999999997,-0.34299999999999997,-0.836,-0.836,"Census Tract 1198, Cuyahoga County, Ohio"
1829,2,1,0,1,0,1,0,0,0,39035120701,1189,668,521,91,885,213,54,37,508,377,106,107,40,1149,16743,0.23770302199999999,5002.039905,4.269,3.2689999999999997,1.604,1.604,-0.154,-0.154,-1.234,-2.234,-0.29100000000000004,-0.29100000000000004,-0.366,-1.3659999999999999,-0.256,-0.256,0.063,0.063,"Census Tract 1207.01, Cuyahoga County, Ohio"
1830,1,1,0,0,0,0,0,0,0,39035121200,1527,684,843,371,894,262,172,199,404,490,108,154,5,1522,17241,0.17857610899999998,8550.975859,2.083,1.083,1.4509999999999998,1.4509999999999998,0.349,0.349,0.604,0.604,-0.9109999999999999,-0.9109999999999999,-0.698,-0.698,-0.6759999999999999,-0.6759999999999999,-0.282,-0.282,"Census Tract 1212, Cuyahoga County, Ohio"
1831,1,1,0,1,0,0,1,0,0,39035121403,2177,879,1298,312,1358,507,160,152,529,829,190,317,40,2137,17183,0.39327748100000004,5535.531793,4.912,3.912,1.4480000000000002,0.44799999999999995,-2.138,-2.138,-0.051,-1.051,-0.491,-0.491,-0.561,-0.561,0.18899999999999997,0.18899999999999997,-0.138,-0.138,"Census Tract 1214.03, Cuyahoga County, Ohio"
1832,3,2,1,0,1,0,0,0,0,39035121500,2429,961,1468,581,1226,622,182,399,533,693,246,376,76,2401,17724,0.33880348600000004,7169.347723999999,4.102,2.102,1.5319999999999998,1.5319999999999998,0.6759999999999999,-0.324,0.7190000000000001,0.7190000000000001,-0.483,-1.483,0.015,0.015,-0.067,-0.067,0.56,0.56,"Census Tract 1215, Cuyahoga County, Ohio"
1833,7,7,3,1,0,0,0,0,0,39035121700,4366,1764,2602,1111,2344,911,634,477,831,1513,299,612,2,4436,25023,0.46827280600000004,9323.624912000001,7.685,0.685,0.39899999999999997,0.39899999999999997,-0.262,-3.262,4.426,3.426,-0.601,-0.601,1.151,1.151,-1.0390000000000001,-1.0390000000000001,0.39299999999999996,0.39299999999999996,"Census Tract 1217, Cuyahoga County, Ohio"
1834,2,2,0,0,0,0,0,0,0,39035121900,1303,571,732,346,665,292,186,160,306,359,79,213,86,1217,19549,0.276551076,4711.607043999999,2.388,0.38799999999999996,1.5130000000000001,1.5130000000000001,0.183,0.183,0.44,0.44,-0.259,-0.259,-0.604,-0.604,-1.054,-1.054,-0.065,-0.065,"Census Tract 1219, Cuyahoga County, Ohio"
1835,8,6,0,1,1,0,1,0,0,39035122100,3529,1709,1820,700,1880,949,487,213,913,967,309,640,143,3484,21092,0.623572747,5659.323661,6.037000000000001,0.037000000000000005,1.7530000000000001,0.753,0.8109999999999999,0.8109999999999999,2.6689999999999996,1.669,-0.04,-1.04,0.275,0.275,0.828,0.828,1.3719999999999999,1.3719999999999999,"Census Tract 1221, Cuyahoga County, Ohio"
1836,1,0,0,0,0,0,0,1,0,39035122200,1740,688,1052,329,1128,283,148,181,460,668,80,203,23,1809,17889,0.727470135,2391.8507670000004,3.782,3.782,2.063,2.063,-2.208,-2.208,-0.386,-0.386,0.145,0.145,-0.978,-0.978,-0.8370000000000001,-1.837,0.259,0.259,"Census Tract 1222, Cuyahoga County, Ohio"
1837,2,1,0,0,0,0,1,0,0,39035122300,1604,772,832,230,911,463,159,71,421,490,192,271,45,1582,20125,0.595235551,2694.731518,3.072,2.072,1.399,0.39899999999999997,-1.041,-1.041,0.09300000000000001,0.09300000000000001,0.04,0.04,-0.772,-0.772,0.092,0.092,-0.381,-0.381,"Census Tract 1223, Cuyahoga County, Ohio"
1838,15,6,5,3,3,2,0,0,0,39035123100,2302,1116,1186,352,1616,334,136,216,825,791,155,179,2230,89,39593,0.45593413899999996,5048.974843999999,11.003,5.003,0.825,0.825,3.892,-1.1079999999999999,1.486,-1.514,1.1159999999999999,-1.8840000000000001,2.866,0.866,2.024,2.024,1.354,1.354,"Census Tract 1231, Cuyahoga County, Ohio"
1839,11,8,4,5,1,0,3,0,0,39035123200,2683,1378,1305,398,1791,494,231,167,881,910,266,228,2371,389,38070,0.550355808,4875.028044,9.966000000000001,1.966,0.355,-2.645,2.752,-1.248,1.624,-3.3760000000000003,0.726,-0.27399999999999997,2.7710000000000004,2.7710000000000004,3.613,3.613,-0.767,-0.767,"Census Tract 1232, Cuyahoga County, Ohio"
1840,50,26,7,13,3,5,3,1,4,39035123400,3703,1808,1895,789,2157,757,386,403,1155,1002,267,490,3266,566,32727,0.9733002209999999,3804.581485,16.05,-9.95,2.9530000000000003,-0.047,14.485,7.485,9.802999999999999,-3.197,3.2030000000000003,0.203,5.672999999999999,0.6729999999999999,3.783,2.783,4.181,0.18100000000000002,"Census Tract 1234, Cuyahoga County, Ohio"
1841,30,12,4,10,0,2,5,7,0,39035123501,3805,1668,2137,1161,2121,523,424,737,941,1180,303,220,2529,1608,17383,0.7819155590000001,4866.254365,7.773,-4.227,5.0680000000000005,0.068,4.617,0.617,6.507000000000001,-3.4930000000000003,1.925,1.925,1.483,-0.517,3.906,-3.094,0.7659999999999999,0.7659999999999999,"Census Tract 1235.01, Cuyahoga County, Ohio"
1842,4,0,0,2,1,0,1,0,0,39035123502,2693,1150,1543,572,1869,252,228,344,810,1059,112,140,1735,992,24199,0.29096928899999996,9255.272285,5.676,5.676,1.208,0.20800000000000002,-1.681,-1.681,-0.965,-2.965,-0.32299999999999995,-1.3230000000000002,1.026,1.026,1.838,1.838,-0.261,-0.261,"Census Tract 1235.02, Cuyahoga County, Ohio"
1843,4,2,0,0,0,0,0,1,0,39035123601,3168,1505,1663,625,2115,428,314,311,1004,1111,187,241,2618,670,29632,0.492969445,6426.361786,5.355,3.355,0.773,0.773,-2.096,-2.096,-0.5670000000000001,-0.5670000000000001,-0.023,-0.023,0.375,0.375,0.40299999999999997,-0.597,0.174,0.174,"Census Tract 1236.01, Cuyahoga County, Ohio"
1844,7,3,0,0,2,0,0,0,0,39035123602,2689,1227,1462,343,1851,495,145,198,876,975,206,289,2050,816,24567,0.8856507840000001,3036.185423,5.69,2.69,1.249,1.249,0.191,0.191,-0.17,-0.17,0.43,-1.57,0.17600000000000002,0.17600000000000002,1.621,1.621,1.5490000000000002,1.5490000000000002,"Census Tract 1236.02, Cuyahoga County, Ohio"
1845,38,22,7,5,4,1,8,2,3,39035123603,3327,1549,1778,540,2319,468,263,277,1155,1164,131,337,2856,525,33391,0.617600905,5386.973974,14.835,-7.165,2.506,-5.494,9.839,2.839,9.504,4.504,2.535,-1.465,5.524,4.524,7.5729999999999995,5.5729999999999995,1.149,-1.851,"Census Tract 1236.03, Cuyahoga County, Ohio"
1846,31,8,4,5,4,1,11,4,0,39035123700,2679,1264,1415,467,1777,435,200,267,943,834,121,314,1905,851,29219,1.347771824,1987.725186,10.675,2.675,4.421,-6.579,2.386,-1.614,8.575,3.575,3.39,-0.61,2.798,1.798,9.962,5.962000000000001,2.2840000000000003,2.2840000000000003,"Census Tract 1237, Cuyahoga County, Ohio"
1847,6,2,0,1,0,1,2,1,0,39035123800,2430,1005,1425,1067,1176,187,462,605,500,676,43,144,989,1472,14819,0.511592696,4749.872348,1.265,-0.735,2.5839999999999996,0.584,0.054000000000000006,0.054000000000000006,2.251,1.251,0.14,0.14,-0.675,-1.675,-0.318,-1.318,-0.023,-0.023,"Census Tract 1238, Cuyahoga County, Ohio"
1848,12,5,1,4,0,1,4,3,1,39035123900,3105,1509,1596,732,2010,363,411,321,979,1031,119,244,2597,865,26016,0.329403829,9426.119944,6.097,1.097,2.484,-1.516,-0.722,-1.722,3.1519999999999997,-0.848,0.22699999999999998,0.22699999999999998,1.6909999999999998,0.691,3.326,0.326,1.198,0.198,"Census Tract 1239, Cuyahoga County, Ohio"
1849,24,18,4,1,2,1,2,0,2,39035124100,5898,2932,2966,1519,3698,681,911,608,1700,1998,321,360,3716,2674,20422,0.445283125,13245.505309999999,10.967,-7.0329999999999995,1.239,-0.7609999999999999,7.17,3.17,5.912000000000001,4.912,0.145,-1.855,3.4530000000000003,2.4530000000000003,3.2689999999999997,3.2689999999999997,1.886,-0.114,"Census Tract 1241, Cuyahoga County, Ohio"
